9,15
0,94
0,02
0,02
0,02
0,01
0,02
0,02
0,02
0,030000001
0,030000001
0,05
0,04
0,060000002
0,07
0,060000002
0,08
0,1
0,1
0,11
0,120000005
0,13
0,14
0,15
0,16
0,16
0,2
0,19
0,21
0,22
0,23
0,25
0,25
0,28
0,28
0,29
0,29
0,31
0,32999998
0,35999998
0,39
0,39
0,41
0,43
0,43
0,70000005
0,49
0,5
0,52
0,53
0,54
0,54
0,61
0,62
0,64
0,69
0,73
0,73
0,73
0,75
0,78
0,82
0,83
0,84
0,87
0,86
0,96000004
0,99
1
1,04
1,09
1,1
1,12
1,09
1,1
1,15
1,16
1,2900001
1,1800001
1,19
1,25
1,4499999
1,24
1,67
1,5699999
1,5699999
1,61
1,61
1,71
1,76
1,84
1,76
1,72
1,68
1,73
1,95
1,82
1,88
1,9200001
1,94
2,08
2,12
2,15
2,21
2,24
2,28
2,3
2,3700001
2,5
2,43
2,45
2,5
2,6399999
2,6499999
2,71
2,76
2,76
2,86
3,1599998
2,97
2,99
2,98
3,02
3,1
3,2699997
3,3300002
3,4499998
3,23
3,21
3,15
3,3
3,3799999
3,4699998
3,42
3,44
3,6200001
3,6100001
3,6200001
3,6200001
3,6499999
3,7300003
3,7700002
3,94
3,9299998
3,9500003
4,13
4,09
4,27
4,27
4,22
4,31
4,33
4,42
4,5
4,4700003
4,6
4,5699997
4,5499997
4,5899997
4,62
4,99
4,8500004
4,87
4,92
4,99
5,0299997
5,47
5,37
5,2400002
5,31
5,79
6,5899997
5,96
5,47
5,71
5,67
5,87
5,9
6,24
5,98
6,0699997
6,06
6,2
6,5499997
6,5399995
6,4
6,17
6,3500004
6,5
6,6600003
6,6200004
6,8
6,84
6,88
6,8999996
6,99
7,0699997
7,2200003
7,1400003
7,27
7,32
7,4600005
7,43
7,44
7,5499997
8,29
8,06
7,92
8,24
7,9300003
7,9300003
8,09
8,08
8,47
8,77
9,15
9,28
8,92
8,92
8,71
8,92
9,04
8,98
9,84
9,42
9,29
9,59
9,570001
9,51
9,58
9,570001
9,63
9,94
10,0199995
10,11
10,2
10,29
10,51
10,62
10,53
10,71
10,629999
10,71
10,79
10,76
10,94
10,9800005
11,54
11,3
11,14
11,38
11,29
11,7
11,77
11,67
12,16
11,900001
12,33
12,17
12,32
12,33
12,630001
12,47
12,860001
13,099999
13,04
12,9800005
13,14
13,240001
13,39
13,56
16,33
14,309999
14,32
13,869999
13,77
14,33
14,64
14,09
14,110001
14,200001
15,009999
14,46
14,4800005
14,8
14,55
14,589999
14,97
14,849999
15,09
15,27
15,860001
16,46
15,77
15,65
16,41
16,36
17,01
16,02
16,47
16,210001
16,47
16,73
16,91
16,85
17
16,91
16,949999
17,02
17,07
17,05
17,18
17,3
17,26
18,48
19,91
18,46
18,48
18,189999
18,32
18,79
18,73
19,76
18,86
19,07
19,140001
19,26
19,310001
19,85
19,5
20,01
20,21
20,039999
20,31
20,45
20,29
20,28
20,42
20,76
20,66
22,02
21,76
21,369999
21,63
21,58
22,949999
21,93
22,42
23,43
23,25
22,53
22,390001
22,789999
23,01
23,32
23,289999
23,109999
23,33
27,54
24,789999
24,9
25,529999
25,6
25,9
25,85
25,79
26,050001
26,089998
26,449999
26,4
26,640001
26,769999
26,840002
27,26
27,28
27,23
27,68
27,47
28,439999
27,970001
29,92
29,72
28,560001
28,8
28,810001
28,84
31,099998
30,12
29,47
29,51
29,38
29,460001
29,72
29,820002
29,949999
30,34
30,32
30,669998
30,89
31,189999
31,079998
32,370003
32,97
32,370003
31,41
31,869999
32,390003
31,91
31,94
32,59
32,61
33,25
33,76
33,989998
33,35
34,13
34,35
34,47
35,58
34,23
34,51
34,64
35,82
34,98
35,68
35,39
35,39
35,97
35,92
36,149998
36,21
36,09
36,78
36,67
36,87
36,93
37,79
37,16
37,920002
37,74
38,54
38,08
39,07
39,71
39,27
40,32
39,21
39,629997
39,28
40,07
39,69
39,85
40,16
40,7
40,37
41,260002
39,02
39,239998
40,05
39,67
42,92
40,34
40,13
40,6
40,059998
41,52
40,83
41,23
41,3
42,03
42,04
41,59
41,68
42,07
42,15
42,469997
43,23
42,85
42,989998
43,14
43,1
43,89
43,78
44,63
44,55
44,12
44,190002
44,47
44,710003
44,66
45,2
45,5
48,579998
47,14
45,86
46,07
47,39
46,86
46,76
47,18
46,71
47,4
47,34
47,75
47,95
48,85
48,89
47,83
48,579998
48,68
48,4
49,739998
50,42
52,8
50,93
49,71
49,87
49,95
50,46
50,33
56,309998
50,840004
50,440002
51,260002
51,5
55,449997
51,440002
53,51
52,039997
54,66
53,899998
54,61
63,6
54,77
53,329998
53,860004
54,329998
54,32
54,350002
54,49
55,08
55,019997
54,62
57,35
55,18
56,260002
55,629997
56,11
56,480003
56,629997
57,74
56,629997
57,07
56,940002
57,480003
56,910004
57,63
58,23
58
58,37
57,82
58,76
58,850002
58,45
59,84
59,219997
59,820004
62,89
59,88
60,88
60,01
60,2
60,460003
60,52
61,1
61,35
61,16
61,440002
61,61
62,4
64,560005
63,7
63,58
64,19
63,380005
63,800003
63,33
64,060005
64,19
63,86
64,36
65,76
65,12
65,18
65,26
65,33
65,33
66,45
66,11
74,13
66,869995
69,73
67,9
67,479996
68,11
73,979996
71,55
71,83
72,29
72,47
74,07
74,96
72,49
74,69
73,75
72,93
75,53
74,46
74,78
74,63
75,23
75,44
75,62
75,13
75,42
76,06
77,51
76,97
77,28001
78,939995
77,43
77,520004
77,62
79,47
79,229996
78,869995
79,149994
78,71
80,409996
80,95
78,01
79,689995
80,83
80,22
82,23
81,06
85,479996
79,67
79,149994
80,81
79,509995
80,82
79,31
79,68
80,97
80,72
80,83
81,32
81,26
81,85
81,76
81,86
82,89
87,2
84,2
84,19
112,94
111,549995
83,350006
83,48
87,49
85,75
85,35
85,049995
86,72
85,06
85,38
85,78
85,659996
86,1
86,18
85,47
88,880005
87,24
88,91
87,76
89,670006
88,6
88,04
88,090004
88,29
88,520004
89,200005
89,130005
89,9
90,68
90,100006
91,09
90,28
90,44
91,27
90,56
93,38
90,5
92,04
91,75
93,25
92,43
94,74
91,57
93,29
93,9
93,38
93,92
94,41
93,96
94,06
96,58
95,560005
96,88
95,270004
94,76
95,950005
97,14
98,32
97,18
97,24
98,53
98,909996
115,8
111,17999
112,049995
111,56
111,88999
113,15
99,54
100,450005
102,14
102,450005
101,01
101,46001
101,68001
102,66
103,13
104,06999
103,21
103,28
103,62
105,1
104,24
107,52
109,53
107,46
105,38
104,49999
106,850006
105,939995
111,7
107,25
107,91
107,21999
107,78001
107,21001
109,34
109,29
110,22
113,37
116,659996
109,87
111,02999
111,99
111,15
110,479996
112,36
111,380005
113,14
114,32001
112,14
114,740005
129,62001
120,45
120,69
123,51
121,99
121,75
120,71001
119,71999
121,770004
122,02
124,23
125,049995
122,3
128,8
125,86
123,87
126,36
125,670006
125,57
125,84
143,1
124,87
125,22
124,89001
131,4
126,89001
127,98
129,20999
131,45
130,27
126,54001
127,42
130,39
129,62001
131
128,75
124,72
125,15
125,380005
126,35
130,84
129,14
127,08
127,87
127,07
128,94
127,310005
127,76
127,66
132,26
139,44
130,36
128,97
129,56999
131,73999
131,85
130,16
131,02
131,66
131,02
131,08
135,28
131,78
132,51999
133,37999
135,76
148,42
140,3
140,12999
140,79
141,54001
145,2
145,93001
143,84
147,21
161,96
160,13
163,06
163,08
162,62
145,79001
145,5
161,49
146,33
152,32
150,01
147,3
147,68
150,79
148,88
148,22
149,55
149,68
146,61
148,95001
144,08
143,99
143,72
146,73999
146,59999
145,25
145
145,37
149,53
161,35
148,21
148,56
149,55
152,87
150,51
149,37
153,81
154,54001
149,89
149,79001
150,93
151,75
152,51
153,84999
152,48999
151,18001
152,65
155,34
155,1
161,05
168,27
161,2
161,16
161,22
162,62
163,78
165,1
167,46
181,69
163,82
161,45999
160,02
159,87001
158,27
157,78
158,72
159,45999
161,66
163,46
162,23
161,74
161,4
162,05
162,77
162,94
164,28
162,96
163,5
165,64
164,7
163,09
165,88
165,06
165,56999
165,66
166,41
167,67
168,24
171,69
168,19
168,12
169,27
170,58
170,61
169,69
169,56
170,86
173,94
171,2
172,28
173,61
172,09001
173,28
172,33
177,38
174,28
175,98999
173,67001
175,61
176,32
177,72
175,89
176,94
179,90001
179,19
179,20001
181,19
177,54001
179,1
180,28
180,88
182,09
179,95
181,03
182,12
182,59999
180,48001
183,5
181,41
181,98
184
183,25
184,5
183,8
183,77
184,64
186,22
186,75
185,37001
186,09001
186,11
188,33
189,1
186,57
187,08
186,92
187,81
188,14
190,89
188,48
196,93001
198,78
200,37
234,5
200,01
199,93
199,64
200,95
206,64
202,62001
201,68
203,20001
204,02
203,7
202,60999
203,48999
205,99
206,84
208,38
208,97998
206,51
206,87001
209,29999
209,23
208,15999
209,24
211,1
211,66
201,37999
202,88
210,94
208,41
204,39
202,16998
203,04001
203,44998
203,37
205,34
203,48999
203,6
206,01001
206,23
205,98
205,85
206,24
207,27
207,4
208,62
206,66
207,73999
210,47
210,64
210,41998
209,08
215,91
212,26001
213,13
210,79
211,06999
211,15999
213,15999
214,10999
213,98999
213,19
213,97
215,31
215,34
214,47
215,2
216,87
222,76001
216,43
217,12001
218,43
219,65001
220,28
220,07999
218,48
220,18001
222,81001
221,61
221,12
221,09001
222,49
223,4
221,53001
220,93001
222,86
225,76001
235,31001
243,24998
235,53
239,92
239,87
237,9
239,86002
241,03
242,64
238,89
239,40999
243,29
243,54999
240,75
242
241,98001
244,86
242,64
244,61
245,62
248,02
247,86
243,88
247,81001
249,20001
245,04001
245,63
245,88
252,85
247,05998
247,87
250,56
249,65
251,47
252,26
250,59
253,83
250,50002
249,13
254,15001
250,32
242,29
243,82999
243,12999
247,88
243,1
242,52
253,81999
247,39001
245,65999
245,01
244,64
247,48001
250,4
246,04001
248,20001
251,09999
247,19998
249,21999
250,31
261,22998
254,20999
253,16
250,84
255,7
251,72
266,08
256,57
255,95
253,50002
256,27
255,71
256,58
255,29001
255,4
258,34998
258,90997
262,59
267,96
261,06
268,08
257,85
259,82
364,94998
262,1
261,91
261,5
268,19
261,58
262,66998
296,93
267,38998
372,65
369,34
376,59
277,5
279,4
287,26
278,74
283,05
330,03
380,07
281,91
278,76
267,83
274,49
270,99
274
299,42
273,06
292,59
311,11
309,82
309,17
314,07
310,97
345,28
292,15
279,29
280,23
282,6
277,79
281,69
278,97
282,12
278,39
280,65
291,1
281,85
286,82
284,75
293,9
286,83
285,50998
293,46002
288,04
286,32
290,57
303,87
304,87
300,16998
303,87
300,71002
319,67
340,05002
302,91
304,59
302,4
307,97998
303,13
304,69
304,21
309,05002
308,05
309,2
308,90997
307,3
314,45
310,45
305,92
296,52
298,91
297,68
298,8
305,53998
299,23
303,86
302,71002
303,25
319,66
382,56
306,45
311,50998
316,23
329,48
312,37
307,31
310,33002
307,86
314,08
314,83
312,37
308,32
314,9
310,13998
310,47
318,77
314,68
313,71
315,82
314,35
315,26
318,03
314,9
320,32
317,11
321,88
316,49002
318,4
325,36
317,47998
328,46
323,56998
320,28
323,18
324,91
322,41
321,84998
324,28998
324,67
324,56998
329,09
323,93
323,05
334,08002
326,24
327,79
332,13
327,65997
328,97998
336,56
328,32
332,06
333,02
354,25998
346,77
352,87003
345,57
348,19
351,07
351,49
349,26
355,01
350,72
352,34
349,95
354,66
351,00998
354,44
352,39
354,97
351,69998
497,27002
342,38
339,73
340,38998
345,42
344,9
341,09003
343,24
343,56
356,53998
348,05
343,25
345,75
362,5
358,73
357,51
352,06
352,58
365,97
363,02
364,8
365,15
368
367,73
364,71
366,77002
371,76
367,29
372,00998
372,58002
369,52
386,82
376,74
358,96002
361,66
356,97
357,54
361,50998
361,15
358,05
368,29
359,02
362,36
360,57
361,89
374,35
364,65002
362,6
376,72
382,36002
381,37
385,65
384,08002
386,1
381,03
384,15
389,79
385,36002
389,59998
385,37
386,15
387,99
388,22998
387,49002
391,88
387,94998
416,59003
387,91
387,18
393,15
391,87
397,79
394,16
407,95
378,63
375,87
389,3
378,91
379,16998
382,84
405,37
455,45996
386,72
389,19
396,19
389,38998
391,08
388,61002
385,81
388,14
391,52
387,06
391,45
387,7
387,34
387,66
392,1
414,08
