85,31
0,15
0,24000001
0,37
0,52
0,77
1,09
1,55
2,28
3,82
4,18
5,35
6,8999996
9,4800005
9,84
12,19
13,940001
18,47
20,93
22,560001
27,02
31,760002
34,51
35,2
41,800003
48,93
51,87
53,27
59,249996
74,27
79,27
82,83
104,04
92,97
100,07
108,990005
118,439995
99,14
121,21001
112,880005
131,7
157,01999
150,68001
141,06999
149,31
143,25
141,46
138,02
150,53
131,75
127,049995
142,90001
151,48
138,15
110,759995
91,36
95,94
101,979996
109,33
110,15
117,4
121,630005
126,100006
133,17
141,91
144,93001
150,24
174,47
185,12
279,01
236,77
325,04
372
493,99
469,97
365,17
410,30002
528,22
624,98004
617,75
643,79
623,01996
697,39
526,55
443,47
374,77
354,65
390,94
414,44998
417,53
378,25998
416,03998
544,35
511,02
457,41
446,38
470,31003
482,51
477,39
491,59003
522,32
562,29
532,8
692,64
558,73
584,72
624,93
624,33
690,62
957,72
1035,91
718,72003
840,49
725,81
833,18994
1031,09
930,88
871,84
811,94
844,85
999,22
881,88
904,94006
932,22
952,12
965,69006
985,29
1012,76996
1035
1717,65
2069,72
1653,0001
1331,66
1279,23
1207,09
1334,23
1326,33
1274,4601
1405,06
1340,5
1436,36
1377,44
2004,1901
2484,51
1680,48
1600,45
1594,36
1609,04
1615,5001
-1
